Sp,Lp,Ip,Sv,Iv
0.565826,0.256311,0.177863,0.598328,0.401672
0.667159,0.241246,0.0915947,0.598389,0.401611
0.709241,0.231237,0.0595218,0.598495,0.401505
0.717754,0.228609,0.0536369,0.59861,0.40139
0.727705,0.225312,0.0469836,0.598717,0.401283
0.73725,0.221874,0.0408759,0.598817,0.401183
0.731705,0.224067,0.0442275,0.598911,0.401089
0.708955,0.232672,0.0583727,0.598993,0.401007
0.698034,0.236238,0.0657283,0.599059,0.400941
0.722144,0.229034,0.0488227,0.599114,0.400886
0.740947,0.222286,0.0367665,0.599173,0.400827
0.722031,0.230165,0.0478044,0.599234,0.400766
0.734052,0.225755,0.0401921,0.599282,0.400718
0.725976,0.228948,0.0450767,0.59933,0.40067
0.71136,0.234436,0.0542037,0.59937,0.40063
0.702582,0.237412,0.0600061,0.5994,0.4006
0.705765,0.236378,0.0578568,0.599424,0.400576
0.723702,0.23048,0.0458178,0.599447,0.400553
0.745759,0.222153,0.0320876,0.599475,0.400525
0.739035,0.220804,0.0401606,0.599508,0.400492
0.723621,0.22693,0.0494497,0.599533,0.400467
0.736695,0.222339,0.0409662,0.59955,0.40045
0.736134,0.222563,0.0413035,0.599571,0.400429
0.703362,0.230667,0.0659708,0.599589,0.400411
0.69229,0.234044,0.0736664,0.59959,0.40041
0.658141,0.243546,0.0983124,0.599587,0.400413
0.686908,0.237016,0.0760759,0.59957,0.40043
0.67749,0.239646,0.0828643,0.599567,0.400433
0.637884,0.249881,0.112235,0.599561,0.400439
0.633408,0.250792,0.1158,0.599537,0.400463
0.675275,0.242141,0.0825833,0.599514,0.400486
0.66463,0.244933,0.0904376,0.599513,0.400487
0.664022,0.245092,0.0908859,0.599508,0.400492
0.673658,0.242753,0.083589,0.599502,0.400498
0.662836,0.245565,0.091599,0.599502,0.400498
0.652049,0.248188,0.099763,0.599497,0.400503
0.660486,0.246237,0.0932772,0.599487,0.400513
0.691188,0.238873,0.0699395,0.599483,0.400517
0.694533,0.237928,0.0675387,0.599493,0.400507
0.66596,0.24642,0.0876202,0.599503,0.400497
0.663539,0.247014,0.0894464,0.5995,0.4005
0.690528,0.240299,0.0691735,0.599496,0.400504
0.705205,0.235995,0.0587996,0.599505,0.400495
0.712231,0.228134,0.0596356,0.599519,0.400481
0.72376,0.219145,0.0570944,0.599532,0.400468
0.746224,0.207034,0.0467419,0.599544,0.400456
0.756985,0.198853,0.0441622,0.599562,0.400438
0.736768,0.201767,0.0614649,0.599579,0.400421
0.741247,0.195911,0.0628415,0.599584,0.400416
0.744524,0.190593,0.0648822,0.599588,0.400412
0.743951,0.186458,0.0695908,0.599591,0.400409
0.773415,0.175102,0.0514837,0.59959,0.40041
0.774672,0.171532,0.053796,0.5996,0.4004
0.745661,0.176411,0.0779275,0.599608,0.400392
0.769569,0.16778,0.0626514,0.5996,0.4004
0.762368,0.166421,0.0712112,0.599603,0.400397
0.774677,0.160593,0.0647307,0.5996,0.4004
0.751865,0.162924,0.085211,0.599601,0.400399
0.801074,0.150636,0.0482893,0.59959,0.40041
0.810398,0.145702,0.0439006,0.599602,0.400398
0.792993,0.148444,0.058563,0.599615,0.400385
0.761843,0.153263,0.0848936,0.599619,0.400381
0.803352,0.143109,0.0535392,0.599606,0.400394
0.806839,0.140062,0.0530992,0.599613,0.400387
0.807455,0.137817,0.0547277,0.59962,0.40038
0.79449,0.138783,0.0667263,0.599625,0.400375
0.783244,0.138873,0.0778827,0.599623,0.400377
0.788787,0.135677,0.0755356,0.599614,0.400386
0.80928,0.129964,0.0607561,0.599607,0.400393
0.805995,0.128834,0.0651712,0.59961,0.40039
0.799343,0.128322,0.072335,0.59961,0.40039
0.763958,0.132708,0.103334,0.599605,0.400395
0.781917,0.12819,0.0898926,0.599583,0.400417
0.812481,0.12185,0.0656682,0.599571,0.400429
0.805599,0.121568,0.0728324,0.599574,0.400426
0.82098,0.117454,0.061566,0.599573,0.400427
0.836177,0.113282,0.0505406,0.599579,0.400421
0.842098,0.110884,0.0470184,0.599591,0.400409
0.860296,0.105836,0.0338684,0.599604,0.400396
0.856291,0.106104,0.0376044,0.599623,0.400377
0.859996,0.104328,0.0356757,0.599638,0.400362
0.84276,0.108018,0.0492219,0.599653,0.400347
0.844101,0.106787,0.049111,0.599658,0.400342
0.86111,0.102372,0.0365173,0.599663,0.400337
0.854393,0.10335,0.0422569,0.599675,0.400325
0.850728,0.10342,0.0458516,0.599682,0.400318
0.87457,0.0975851,0.0278445,0.599686,0.400314
0.875512,0.0967805,0.0277076,0.599701,0.400299
0.884089,0.0937553,0.0221562,0.599714,0.400286
0.88748,0.0922151,0.0203046,0.599729,0.400271
0.887098,0.0919945,0.0209076,0.599744,0.400256
0.888429,0.0911897,0.0203814,0.599757,0.400243
0.901772,0.0862193,0.012009,0.599769,0.400231
0.902634,0.0855906,0.0117756,0.599785,0.400215
0.905783,0.0839112,0.0103055,0.5998,0.4002
0.891075,0.0909743,0.0179506,0.599814,0.400186
0.886643,0.0923211,0.0210358,0.599821,0.400179
0.884995,0.0925314,0.022474,0.599827,0.400173
0.886418,0.0917016,0.0218802,0.59983,0.40017
0.897606,0.0876339,0.0147606,0.599834,0.400166
0.894442,0.0887047,0.0168535,0.599842,0.400158
0.907168,0.0835314,0.00930104,0.599848,0.400152
0.900947,0.0865508,0.012502,0.599857,0.400143
0.901548,0.0860446,0.0124076,0.599864,0.400136
0.903143,0.0851012,0.0117556,0.59987,0.40013
0.910362,0.0815508,0.00808672,0.599876,0.400124
0.904949,0.0843334,0.0107177,0.599884,0.400116
0.918378,0.0776288,0.00399323,0.599889,0.400111
0.919004,0.0769462,0.00404973,0.599898,0.400102
0.916939,0.078153,0.00490771,0.599905,0.400095
0.916807,0.0780316,0.00516114,0.599912,0.400088
0.912638,0.0805228,0.00683939,0.599918,0.400082
0.920381,0.0758092,0.00381019,0.599922,0.400078
0.918838,0.0766787,0.00448365,0.599927,0.400073
0.917737,0.0772216,0.00504116,0.599932,0.400068
0.91388,0.079537,0.00658324,0.599936,0.400064
0.91012,0.0815876,0.00829278,0.599938,0.400062
0.905616,0.0838493,0.0105343,0.599939,0.400061
0.901753,0.0855475,0.0126999,0.599939,0.400061
0.917571,0.0782904,0.0041388,0.599938,0.400062
0.913726,0.0807047,0.00556891,0.599941,0.400059
0.91178,0.0816996,0.00652022,0.599944,0.400056
0.919719,0.0767111,0.0035699,0.599946,0.400054
0.925454,0.072332,0.00221401,0.599949,0.400051
0.918719,0.0774215,0.00386,0.599953,0.400047
0.918176,0.0775562,0.00426823,0.599955,0.400045
0.915027,0.079484,0.00548871,0.599957,0.400043
0.911763,0.0813399,0.00689714,0.599958,0.400042
0.912765,0.0805472,0.00668809,0.599958,0.400042
0.916971,0.077872,0.00515724,0.599958,0.400042
0.917817,0.0780272,0.00415625,0.599959,0.400041
