Sp,Lp,Ip,Sv,Iv
0.88036,0.0912821,0.0283584,0.599812,0.400188
0.874331,0.0926485,0.033021,0.599814,0.400186
0.863284,0.0950659,0.0416501,0.599813,0.400187
0.884615,0.0900385,0.0253466,0.599807,0.400193
0.877495,0.0918914,0.0306138,0.599811,0.400189
0.877452,0.0915736,0.0309748,0.599811,0.400189
0.882034,0.0900593,0.0279066,0.599812,0.400188
0.874688,0.0918383,0.033474,0.599814,0.400186
0.874842,0.0914726,0.0336854,0.599812,0.400188
0.876412,0.0907735,0.0328147,0.599811,0.400189
0.87814,0.0900553,0.0318049,0.59981,0.40019
0.897593,0.0848736,0.0175333,0.59981,0.40019
0.902264,0.0830322,0.0147041,0.599818,0.400182
0.910591,0.0795791,0.00983005,0.599828,0.400172
0.911355,0.079128,0.00951675,0.599839,0.400161
0.912174,0.07865,0.00917562,0.599849,0.400151
0.910793,0.0792842,0.00992262,0.599859,0.400141
0.905768,0.0816748,0.0125577,0.599867,0.400133
0.906926,0.081083,0.0119906,0.599873,0.400127
0.910426,0.0794428,0.0101317,0.599878,0.400122
0.907726,0.0806846,0.0115895,0.599885,0.400115
0.904639,0.0820154,0.0133459,0.599889,0.400111
0.909131,0.0800293,0.0108394,0.599892,0.400108
0.902113,0.0832529,0.0146337,0.599896,0.400104
0.90249,0.0829945,0.0145155,0.599898,0.400102
0.903279,0.0825751,0.0141459,0.5999,0.4001
0.904824,0.0818497,0.0133262,0.599901,0.400099
0.902876,0.0841066,0.0130174,0.599903,0.400097
