Sp,Lp,Ip,Sv,Iv
0.510253,0.289203,0.200544,0.598757,0.401243
0.525325,0.286347,0.188328,0.598761,0.401239
0.559014,0.280589,0.160397,0.598772,0.401228
0.599351,0.27316,0.127489,0.598799,0.401201
0.611867,0.270282,0.117851,0.598843,0.401157
0.574513,0.278031,0.147456,0.598888,0.401112
0.524927,0.286747,0.188327,0.598911,0.401089
0.523204,0.286429,0.190367,0.598907,0.401093
0.479801,0.292461,0.227738,0.598902,0.401098
0.528681,0.285209,0.18611,0.598876,0.401124
0.538944,0.283061,0.177995,0.598877,0.401123
0.499512,0.288843,0.211645,0.598882,0.401118
0.501387,0.287918,0.210695,0.598867,0.401133
0.496225,0.287994,0.215781,0.598854,0.401146
0.473365,0.290477,0.236158,0.59884,0.40116
0.546074,0.280412,0.173514,0.598814,0.401186
0.505325,0.286535,0.20814,0.598829,0.401171
0.529806,0.282451,0.187743,0.598822,0.401178
0.567779,0.276136,0.156086,0.598827,0.401173
0.521309,0.283855,0.194836,0.598851,0.401149
0.591995,0.272811,0.135194,0.598849,0.401151
0.601049,0.270726,0.128225,0.598883,0.401117
0.551764,0.280361,0.167875,0.598918,0.401082
0.624566,0.267784,0.107651,0.598926,0.401074
0.643044,0.26329,0.0936662,0.598969,0.401031
0.645961,0.262338,0.0917006,0.599016,0.400984
0.63224,0.265625,0.102135,0.599059,0.400941
0.618188,0.26872,0.113092,0.599092,0.400908
0.622922,0.267404,0.109674,0.599115,0.400885
0.642164,0.262807,0.0950283,0.599138,0.400862
0.636153,0.26409,0.0997563,0.599167,0.400833
0.639351,0.263102,0.0975474,0.599191,0.400809
0.56776,0.280343,0.151896,0.599213,0.400787
0.577367,0.278167,0.144466,0.599201,0.400799
0.591295,0.275157,0.133549,0.599194,0.400806
0.619452,0.269237,0.111311,0.599195,0.400805
0.61417,0.270144,0.115686,0.599209,0.400791
0.607545,0.271302,0.121153,0.599218,0.400782
0.587033,0.27533,0.137636,0.599224,0.400776
0.626927,0.267271,0.105802,0.599219,0.400781
0.569584,0.280314,0.150102,0.599234,0.400766
0.533075,0.286538,0.180388,0.59922,0.40078
0.478844,0.294625,0.22653,0.59919,0.40081
0.459748,0.296421,0.24383,0.599136,0.400864
0.475642,0.293563,0.230795,0.599076,0.400924
0.456058,0.295377,0.248565,0.59903,0.40097
0.499621,0.289117,0.211262,0.598978,0.401022
0.440767,0.296725,0.262508,0.598954,0.401046
0.393711,0.301427,0.304862,0.598901,0.401099
0.361301,0.303767,0.334932,0.598828,0.401172
0.352736,0.303393,0.343872,0.598745,0.401255
0.370809,0.300432,0.32876,0.598665,0.401335
0.415777,0.294854,0.289369,0.598601,0.401399
0.390318,0.296663,0.313019,0.598568,0.401432
0.381323,0.296526,0.322151,0.598524,0.401476
0.351696,0.298382,0.349921,0.598479,0.401521
0.311149,0.300938,0.387913,0.598421,0.401579
0.317249,0.299064,0.383687,0.598347,0.401653
0.322874,0.297267,0.37986,0.598283,0.401717
0.257925,0.301539,0.440536,0.598227,0.401773
0.256769,0.300077,0.443154,0.598141,0.401859
0.219241,0.301347,0.479413,0.598062,0.401938
0.237215,0.298404,0.464382,0.597969,0.402031
0.198517,0.299567,0.501915,0.597894,0.402106
0.245531,0.294689,0.45978,0.597805,0.402195
0.259662,0.29215,0.448189,0.597749,0.402251
0.289614,0.288524,0.421862,0.597707,0.402293
0.313917,0.285366,0.400717,0.597684,0.402316
0.318372,0.283808,0.397819,0.597676,0.402324
0.386311,0.277292,0.336397,0.597671,0.402329
0.369929,0.277874,0.352197,0.597702,0.402298
0.469984,0.268304,0.261712,0.597722,0.402278
0.472611,0.267479,0.259909,0.597793,0.402207
0.443385,0.270157,0.286458,0.597858,0.402142
0.433571,0.270514,0.295915,0.597901,0.402099
0.430091,0.270185,0.299725,0.597934,0.402066
0.420264,0.27046,0.309276,0.597962,0.402038
0.43795,0.268072,0.293978,0.597981,0.402019
0.479188,0.263384,0.257428,0.598007,0.401993
0.467497,0.264192,0.26831,0.598052,0.401948
0.485771,0.26176,0.252469,0.598086,0.401914
0.490036,0.260858,0.249106,0.598127,0.401873
0.449664,0.264939,0.285397,0.598165,0.401835
0.504286,0.258913,0.236801,0.598178,0.401822
0.471808,0.262315,0.265877,0.598218,0.401782
0.432096,0.266026,0.301878,0.598238,0.401762
0.400955,0.268357,0.330688,0.598233,0.401767
0.462075,0.262193,0.275732,0.598212,0.401788
0.535674,0.254176,0.210151,0.598226,0.401774
0.474904,0.261629,0.263466,0.598278,0.401722
0.495366,0.258996,0.245638,0.598292,0.401708
0.473071,0.261113,0.265816,0.598316,0.401684
0.468365,0.261144,0.270491,0.598325,0.401675
0.533976,0.253878,0.212146,0.598331,0.401669
0.569656,0.24919,0.181154,0.598371,0.401629
0.527858,0.255,0.217143,0.598425,0.401575
0.50675,0.257347,0.235903,0.598453,0.401547
0.530196,0.254312,0.215492,0.598467,0.401533
0.555318,0.250969,0.193713,0.598491,0.401509
0.578762,0.247683,0.173556,0.598526,0.401474
0.58445,0.246795,0.168755,0.598569,0.401431
0.559288,0.2505,0.190213,0.598611,0.401389
0.524801,0.25506,0.220139,0.598636,0.401364
0.540415,0.252901,0.206685,0.598641,0.401359
0.53404,0.253515,0.212445,0.598653,0.401347
0.465312,0.261873,0.272815,0.598661,0.401339
0.472695,0.260618,0.266687,0.598631,0.401369
0.515809,0.255648,0.228543,0.598609,0.401391
0.508845,0.256179,0.234976,0.598611,0.401389
0.480119,0.259177,0.260704,0.598609,0.401391
0.525948,0.253884,0.220167,0.598592,0.401408
0.625609,0.241567,0.132824,0.598601,0.401399
0.634798,0.233651,0.131551,0.598662,0.401338
0.583188,0.236698,0.180114,0.598717,0.401283
0.635827,0.229619,0.134554,0.598737,0.401263
0.68575,0.215285,0.0989641,0.598783,0.401217
0.717169,0.203751,0.0790802,0.598845,0.401155
0.737411,0.194533,0.068056,0.598913,0.401087
0.720135,0.194908,0.0849565,0.598981,0.401019
0.722255,0.190225,0.0875196,0.599032,0.400968
0.722275,0.186126,0.0915982,0.599077,0.400923
0.743059,0.178073,0.0788677,0.599114,0.400886
0.803198,0.161691,0.0351115,0.599155,0.400845
0.82987,0.149656,0.0204746,0.599219,0.400781
0.830258,0.1475,0.0222419,0.599285,0.400715
0.839665,0.141384,0.018951,0.599343,0.400657
0.823698,0.14717,0.0291319,0.599397,0.400603
0.815446,0.148212,0.0363417,0.59944,0.40056
0.835867,0.139327,0.0248064,0.599474,0.400526
0.845242,0.133777,0.0209806,0.599512,0.400488
0.855142,0.127916,0.0169418,0.599548,0.400452
0.842842,0.13238,0.0247782,0.599583,0.400417
0.855445,0.125878,0.0186771,0.59961,0.40039
0.849092,0.127372,0.0235362,0.599638,0.400362
0.852236,0.124702,0.0230618,0.59966,0.40034
0.840368,0.128007,0.0316253,0.59968,0.40032
0.809748,0.13646,0.0537925,0.599693,0.400307
0.804851,0.135619,0.0595304,0.599692,0.400308
0.794997,0.135737,0.0692662,0.599687,0.400313
0.804265,0.131921,0.063814,0.599677,0.400323
0.801966,0.130489,0.0675449,0.599671,0.400329
0.797237,0.129519,0.073244,0.599663,0.400337
0.78961,0.128996,0.0813936,0.599653,0.400347
0.81963,0.122338,0.058032,0.599639,0.400361
0.829032,0.118935,0.0520324,0.59964,0.40036
0.796486,0.127552,0.0759619,0.599645,0.400355
