Sp,Lp,Ip,Sv,Iv
0.901011,0.0844474,0.0145417,0.599911,0.400089
0.91549,0.0783699,0.00613973,0.599911,0.400089
0.914464,0.078832,0.00670448,0.599916,0.400084
0.923816,0.0732195,0.00296444,0.59992,0.40008
0.925136,0.0720105,0.00285389,0.599927,0.400073
0.923326,0.0731615,0.00351286,0.599932,0.400068
0.925592,0.071365,0.00304305,0.599937,0.400063
0.924657,0.0718751,0.00346761,0.599941,0.400059
0.919975,0.0750558,0.00496927,0.599945,0.400055
0.925009,0.0716855,0.00330589,0.599948,0.400052
0.922703,0.0731855,0.00411171,0.599951,0.400049
0.929122,0.0686808,0.0021976,0.599953,0.400047
0.93168,0.0664553,0.00186452,0.599957,0.400043
0.935781,0.0629289,0.00129034,0.59996,0.40004
0.934473,0.0638183,0.00170874,0.599963,0.400037
0.937485,0.0611785,0.00133605,0.599966,0.400034
0.934798,0.0632608,0.00194163,0.599968,0.400032
0.93543,0.062622,0.00194796,0.59997,0.40003
0.931962,0.0656656,0.00237244,0.599972,0.400028
