Sp,Lp,Ip,Sv,Iv
0.675095,0.261215,0.06369,0.599632,0.400368
0.632892,0.274798,0.0923098,0.59963,0.40037
0.623845,0.276802,0.099353,0.599612,0.400388
0.614815,0.278673,0.106512,0.599591,0.400409
0.630917,0.274435,0.0946482,0.599568,0.400432
0.640661,0.271566,0.0877734,0.599555,0.400445
0.628069,0.274627,0.0973041,0.599547,0.400453
0.596573,0.282212,0.121216,0.599534,0.400466
0.595266,0.282054,0.122679,0.599508,0.400492
0.589472,0.282863,0.127665,0.599483,0.400517
0.571515,0.286171,0.142314,0.599458,0.400542
0.533912,0.292953,0.173135,0.599427,0.400573
0.552645,0.289169,0.158185,0.599381,0.400619
0.548935,0.289274,0.161791,0.599348,0.400652
0.590762,0.281342,0.127896,0.599316,0.400684
0.606855,0.27756,0.115585,0.599308,0.400692
0.619978,0.274251,0.105771,0.599308,0.400692
0.624277,0.272889,0.102834,0.599314,0.400686
0.646426,0.267226,0.086348,0.599321,0.400679
0.65068,0.265792,0.0835282,0.599337,0.400663
0.706338,0.250182,0.0434795,0.599353,0.400647
0.698827,0.247725,0.0534486,0.599392,0.400608
0.688918,0.245481,0.0656015,0.599421,0.400579
0.694971,0.243526,0.0615025,0.599439,0.400561
0.705444,0.234294,0.0602618,0.599458,0.400542
0.713681,0.226114,0.0602057,0.599476,0.400524
0.682641,0.230408,0.0869516,0.599493,0.400507
0.734181,0.218205,0.0476138,0.599491,0.400509
0.744669,0.209698,0.0456333,0.599514,0.400486
0.73257,0.209483,0.0579472,0.599535,0.400465
0.751095,0.199123,0.0497827,0.599547,0.400453
0.762159,0.191654,0.0461869,0.599562,0.400438
0.7719,0.184813,0.0432861,0.599578,0.400422
0.764554,0.183931,0.0515149,0.599594,0.400406
0.764806,0.180382,0.0548126,0.599604,0.400396
0.760979,0.178049,0.0609725,0.599611,0.400389
0.753066,0.176678,0.0702561,0.599613,0.400387
0.804103,0.161408,0.0344894,0.59961,0.40039
0.813542,0.155471,0.0309869,0.599628,0.400372
0.815562,0.152387,0.0320504,0.599647,0.400353
0.819404,0.148738,0.0318577,0.599663,0.400337
0.830724,0.142534,0.0267426,0.599677,0.400323
0.83242,0.139972,0.0276077,0.599694,0.400306
0.835703,0.136892,0.0274054,0.599708,0.400292
0.849767,0.129883,0.0203501,0.599721,0.400279
0.844394,0.13074,0.0248664,0.599736,0.400264
0.84495,0.128979,0.0260709,0.599748,0.400252
0.861636,0.121271,0.0170933,0.599757,0.400243
0.861033,0.120346,0.0186213,0.599771,0.400229
0.870559,0.115002,0.0144383,0.599783,0.400217
0.879657,0.10955,0.0107933,0.599796,0.400204
0.872696,0.112506,0.0147973,0.59981,0.40019
0.872097,0.111839,0.0160643,0.59982,0.40018
0.865846,0.113736,0.0204177,0.599828,0.400172
0.867805,0.111934,0.0202608,0.599833,0.400167
0.878592,0.106679,0.014729,0.599838,0.400162
0.891403,0.0999381,0.00865888,0.599845,0.400155
0.888556,0.100957,0.0104874,0.599856,0.400144
0.888989,0.100077,0.0109339,0.599864,0.400136
0.87949,0.104416,0.0160943,0.599871,0.400129
0.872665,0.106661,0.0206735,0.599874,0.400126
0.888148,0.0999453,0.011907,0.599874,0.400126
0.889832,0.098485,0.0116827,0.59988,0.40012
0.891545,0.0970469,0.0114085,0.599885,0.400115
0.895459,0.0945318,0.0100096,0.599889,0.400111
0.893307,0.095186,0.0115069,0.599894,0.400106
0.893084,0.094806,0.0121101,0.599898,0.400102
0.902194,0.089926,0.00787957,0.599901,0.400099
0.898714,0.0915352,0.00975036,0.599906,0.400094
0.902926,0.0888973,0.00817646,0.59991,0.40009
0.902976,0.0885017,0.00852202,0.599914,0.400086
0.896,0.0920148,0.0119856,0.599917,0.400083
0.901242,0.0891072,0.00965076,0.599918,0.400082
0.895687,0.0916741,0.0126392,0.599921,0.400079
0.891467,0.0932503,0.0152829,0.599921,0.400079
0.891633,0.0927696,0.0155973,0.59992,0.40008
0.895814,0.0906379,0.0135476,0.599919,0.400081
0.903444,0.0869029,0.00965293,0.599919,0.400081
0.903496,0.0865885,0.00991562,0.599921,0.400079
0.900176,0.0880099,0.0118145,0.599923,0.400077
0.899448,0.0880661,0.0124856,0.599923,0.400077
0.899527,0.0877506,0.0127229,0.599924,0.400076
0.902771,0.0860171,0.0112122,0.599924,0.400076
0.902877,0.0857291,0.0113935,0.599925,0.400075
0.906852,0.0836211,0.00952641,0.599925,0.400075
0.899539,0.0871666,0.0132943,0.599927,0.400073
0.897452,0.08784,0.0147079,0.599926,0.400074
0.9027,0.0854047,0.0118957,0.599925,0.400075
0.901223,0.0858781,0.0128993,0.599925,0.400075
0.89937,0.0864897,0.0141401,0.599925,0.400075
0.891741,0.0894983,0.0187611,0.599924,0.400076
0.891744,0.0892232,0.0190331,0.59992,0.40008
0.897408,0.0869258,0.0156666,0.599917,0.400083
0.902465,0.0846971,0.0128383,0.599916,0.400084
0.90657,0.082713,0.0107169,0.599917,0.400083
0.909944,0.0809454,0.009111,0.599918,0.400082
0.915222,0.0780943,0.0066838,0.599921,0.400079
0.915388,0.0778678,0.0067441,0.599925,0.400075
0.914881,0.0780402,0.00707841,0.599928,0.400072
0.921059,0.0744141,0.00452648,0.599931,0.400069
0.926891,0.0704088,0.00270056,0.599936,0.400064
0.927559,0.069713,0.00272801,0.59994,0.40006
0.927052,0.0699216,0.00302617,0.599945,0.400055
0.92913,0.0682465,0.00262374,0.599948,0.400052
0.925403,0.070913,0.00368441,0.599952,0.400048
0.924525,0.0714077,0.00406712,0.599955,0.400045
0.919546,0.0746799,0.00577401,0.599957,0.400043
0.921556,0.0743185,0.00412556,0.599958,0.400042
