Sp,Lp,Ip,Sv,Iv
0.578775,0.282043,0.139181,0.599427,0.400573
0.541647,0.288833,0.169519,0.599401,0.400599
0.545886,0.287541,0.166573,0.599359,0.400641
0.555078,0.285416,0.159506,0.599323,0.400677
0.550261,0.285749,0.16399,0.599295,0.400705
0.598345,0.276935,0.12472,0.599268,0.400732
0.564502,0.283658,0.15184,0.599266,0.400734
0.593835,0.277821,0.128344,0.599248,0.400752
0.634072,0.269163,0.0967644,0.599247,0.400753
0.641117,0.267116,0.0917669,0.599264,0.400736
0.658765,0.262289,0.0789459,0.599283,0.400717
0.641671,0.266905,0.0914238,0.599307,0.400693
0.667921,0.259845,0.0722344,0.599322,0.400678
0.636412,0.269081,0.0945068,0.599346,0.400654
0.621734,0.272516,0.10575,0.599355,0.400645
0.687651,0.256671,0.0556782,0.599356,0.400644
0.680851,0.258792,0.0603567,0.599387,0.400613
0.673794,0.260895,0.0653111,0.599412,0.400588
0.692953,0.254418,0.0526286,0.599432,0.400568
0.661583,0.265615,0.0728015,0.599457,0.400543
0.65993,0.265808,0.0742624,0.599468,0.400532
0.676643,0.260494,0.0628631,0.599476,0.400524
0.657027,0.266697,0.0762768,0.599491,0.400509
0.644351,0.270122,0.0855262,0.599496,0.400504
0.641672,0.270531,0.0877963,0.599495,0.400505
0.661205,0.264949,0.0738461,0.599493,0.400507
0.672148,0.261368,0.0664842,0.5995,0.4005
0.641877,0.270759,0.087364,0.59951,0.40049
0.640434,0.270821,0.088746,0.599506,0.400494
0.640068,0.270592,0.0893405,0.599503,0.400497
0.603876,0.279889,0.116235,0.599499,0.400501
0.566952,0.287728,0.14532,0.599479,0.400521
0.504002,0.299248,0.19675,0.599444,0.400556
0.522149,0.295697,0.182154,0.599382,0.400618
0.482374,0.301477,0.21615,0.599334,0.400666
0.420131,0.309538,0.27033,0.599271,0.400729
0.416685,0.308873,0.274442,0.599182,0.400818
0.489057,0.299208,0.211736,0.5991,0.4009
0.554104,0.289017,0.15688,0.599063,0.400937
0.431472,0.310591,0.257937,0.599063,0.400937
0.420225,0.31095,0.268825,0.599002,0.400998
0.342061,0.319351,0.338587,0.598941,0.401059
0.37552,0.314547,0.309934,0.598844,0.401156
0.360618,0.314896,0.324486,0.598774,0.401226
0.289161,0.321009,0.38983,0.598702,0.401298
0.253813,0.322568,0.423619,0.598598,0.401402
0.206832,0.324741,0.468426,0.598485,0.401515
0.221526,0.321684,0.45679,0.598356,0.401644
0.193488,0.322008,0.484505,0.598247,0.401753
0.18043,0.321011,0.498559,0.598133,0.401867
0.233189,0.315244,0.451567,0.598021,0.401979
0.270314,0.31063,0.419056,0.597949,0.402051
0.230217,0.312311,0.457472,0.597904,0.402096
0.221102,0.311258,0.467641,0.59784,0.40216
0.268167,0.306025,0.425808,0.597776,0.402224
0.28125,0.30344,0.41531,0.597744,0.402256
0.28399,0.301739,0.414272,0.597721,0.402279
0.18827,0.307948,0.503783,0.597702,0.402298
0.203467,0.305057,0.491477,0.59763,0.40237
0.201629,0.303408,0.494964,0.597574,0.402426
0.286558,0.295842,0.4176,0.59752,0.40248
0.32178,0.291696,0.386524,0.597519,0.402481
0.376361,0.285945,0.337694,0.597536,0.402464
0.336543,0.288607,0.37485,0.597581,0.402419
0.3884,0.28308,0.32852,0.597599,0.402401
0.440358,0.277296,0.282345,0.597642,0.402358
0.497132,0.27062,0.232248,0.597709,0.402291
0.572673,0.260902,0.166425,0.5978,0.4022
0.545996,0.264901,0.189103,0.59792,0.40208
0.61955,0.254046,0.126403,0.598015,0.401985
0.634835,0.251008,0.114157,0.598138,0.401862
0.632867,0.251381,0.115753,0.598256,0.401744
0.623267,0.253316,0.123416,0.598361,0.401639
0.608042,0.256247,0.135711,0.598451,0.401549
0.602768,0.257104,0.140128,0.598525,0.401475
0.612512,0.255222,0.132266,0.598588,0.401412
0.601671,0.257155,0.141174,0.59865,0.40135
0.554391,0.265477,0.180132,0.598701,0.401299
0.578712,0.261536,0.159753,0.598723,0.401277
0.605359,0.256963,0.137677,0.598755,0.401245
0.579641,0.261528,0.158831,0.598797,0.401203
0.579392,0.261358,0.15925,0.598822,0.401178
0.601233,0.257567,0.1412,0.598845,0.401155
0.575213,0.262087,0.162701,0.598876,0.401124
0.546405,0.266513,0.187082,0.598891,0.401109
0.555343,0.264886,0.179771,0.59889,0.40111
0.508312,0.271638,0.220051,0.598893,0.401107
0.552842,0.265443,0.181714,0.598872,0.401128
0.558207,0.264344,0.177449,0.598876,0.401124
0.542902,0.266378,0.19072,0.598882,0.401118
0.50055,0.272104,0.227346,0.59888,0.40112
0.473594,0.274983,0.251422,0.598855,0.401145
0.516432,0.269435,0.214134,0.598819,0.401181
0.504462,0.270573,0.224965,0.598809,0.401191
0.527965,0.267151,0.204884,0.598794,0.401206
0.521935,0.26759,0.210475,0.598792,0.401208
0.520392,0.2674,0.212208,0.598786,0.401214
0.547157,0.263501,0.189342,0.598781,0.401219
0.547731,0.263126,0.189143,0.598789,0.401211
0.612059,0.253667,0.134274,0.598797,0.401203
0.655761,0.238293,0.105946,0.598837,0.401163
0.643985,0.234896,0.121119,0.59889,0.40111
0.639755,0.229755,0.130489,0.598928,0.401072
0.65604,0.221077,0.122883,0.598957,0.401043
0.699331,0.207938,0.0927304,0.598988,0.401012
0.713405,0.200222,0.0863733,0.599034,0.400966
0.738116,0.190442,0.0714424,0.599079,0.400921
0.719768,0.190941,0.0892912,0.599128,0.400872
0.72775,0.18518,0.0870702,0.599162,0.400838
0.727266,0.181358,0.0913754,0.599193,0.400807
0.719876,0.17895,0.101175,0.599219,0.400781
0.715769,0.175847,0.108384,0.599237,0.400763
0.71841,0.171657,0.109933,0.599248,0.400752
0.747683,0.163434,0.0888829,0.599257,0.400743
0.719024,0.165421,0.115555,0.599278,0.400722
0.675612,0.168337,0.156051,0.599281,0.400719
0.684404,0.163564,0.152032,0.59926,0.40074
0.702366,0.157954,0.139681,0.599243,0.400757
0.741376,0.150027,0.108597,0.599235,0.400765
0.733976,0.148265,0.117759,0.599246,0.400754
0.763366,0.141627,0.0950068,0.599251,0.400749
0.821315,0.130444,0.0482413,0.599269,0.400731
0.833099,0.125832,0.041069,0.599313,0.400687
0.817648,0.128444,0.0539081,0.599357,0.400643
0.811043,0.128206,0.060751,0.599389,0.400611
0.817132,0.125245,0.0576236,0.599414,0.400586
0.790461,0.129133,0.0804053,0.599438,0.400562
0.784263,0.128256,0.0874809,0.599446,0.400554
0.754051,0.130882,0.115067,0.599449,0.400551
0.829054,0.119793,0.0511526,0.599435,0.400565
0.841069,0.115783,0.0431476,0.599461,0.400539
0.851822,0.111971,0.036207,0.599489,0.400511
0.869179,0.108866,0.0219547,0.599518,0.400482
