Sp,Lp,Ip,Sv,Iv
0.676616,0.254088,0.0692963,0.599031,0.400969
0.668929,0.256255,0.0748159,0.599087,0.400913
0.651507,0.261137,0.0873564,0.599133,0.400867
0.654932,0.260031,0.0850365,0.599168,0.400832
0.688849,0.250758,0.0603932,0.5992,0.4008
0.688067,0.250834,0.0610986,0.599244,0.400756
0.682809,0.252385,0.0648058,0.599283,0.400717
0.72548,0.238654,0.0358654,0.599316,0.400684
0.750282,0.227379,0.0223384,0.599363,0.400637
0.759777,0.221728,0.0184944,0.599413,0.400587
0.753034,0.225208,0.0217582,0.599461,0.400539
0.750552,0.226151,0.0232972,0.599501,0.400499
0.748456,0.22688,0.0246642,0.599537,0.400463
0.763548,0.218607,0.0178446,0.599569,0.400431
0.751596,0.225232,0.0231719,0.599601,0.400399
0.747941,0.226807,0.0252514,0.599627,0.400373
0.735801,0.23274,0.0314596,0.599649,0.400351
0.732186,0.234145,0.0336688,0.599666,0.400334
0.74283,0.229046,0.0281241,0.599679,0.400321
0.727664,0.236213,0.0361227,0.599694,0.400306
0.718745,0.239873,0.041382,0.599703,0.400297
0.730212,0.234955,0.0348322,0.599708,0.400292
0.742743,0.229104,0.0281532,0.599716,0.400284
0.73388,0.233161,0.0329595,0.599728,0.400272
0.703621,0.246755,0.0496238,0.599735,0.400265
0.683279,0.254118,0.062603,0.599732,0.400268
0.670559,0.258058,0.0713828,0.599721,0.400279
0.696191,0.250105,0.0537043,0.599706,0.400294
0.71656,0.242594,0.0408462,0.599703,0.400297
0.703486,0.247755,0.0487587,0.599709,0.400291
0.702983,0.247703,0.0493137,0.599708,0.400292
0.700858,0.248265,0.0508773,0.599708,0.400292
0.665826,0.260942,0.0732326,0.599707,0.400293
0.623474,0.273342,0.103184,0.599692,0.400308
0.589693,0.281128,0.129178,0.599661,0.400339
0.585835,0.281493,0.132671,0.599617,0.400383
0.609301,0.276309,0.11439,0.599576,0.400424
0.614497,0.274777,0.110726,0.59955,0.40045
0.657581,0.264571,0.0778474,0.599529,0.400471
0.652468,0.265771,0.0817606,0.599529,0.400471
0.666746,0.261496,0.0717578,0.599527,0.400473
0.657989,0.263891,0.0781194,0.599531,0.400469
0.656111,0.264164,0.0797252,0.599531,0.400469
0.629306,0.271503,0.0991917,0.59953,0.40047
0.631751,0.270582,0.0976668,0.599518,0.400482
0.656656,0.264079,0.0792644,0.599508,0.400492
0.649664,0.265805,0.0845315,0.599509,0.400491
0.60857,0.276758,0.114673,0.599508,0.400492
0.598635,0.278609,0.122756,0.599488,0.400512
0.552115,0.288139,0.159746,0.599466,0.400534
0.553399,0.28736,0.159241,0.599423,0.400577
0.551508,0.287156,0.161336,0.599386,0.400614
0.572682,0.282902,0.144417,0.59935,0.40065
0.603391,0.276611,0.119998,0.599329,0.400671
0.589105,0.279327,0.131569,0.599324,0.400676
0.618248,0.27302,0.108732,0.599313,0.400687
0.60674,0.275349,0.117911,0.599316,0.400684
0.584381,0.279874,0.135745,0.599314,0.400686
0.560722,0.284134,0.155145,0.599301,0.400699
0.559813,0.283804,0.156383,0.599278,0.400722
0.550063,0.285051,0.164886,0.599257,0.400743
0.566629,0.281695,0.151675,0.599232,0.400768
0.553587,0.283607,0.162806,0.599218,0.400782
0.586718,0.277401,0.135881,0.599199,0.400801
0.602487,0.273921,0.123592,0.599197,0.400803
0.632966,0.267202,0.0998321,0.599204,0.400796
0.726629,0.244241,0.0291298,0.599223,0.400777
0.742166,0.23171,0.0261241,0.599284,0.400716
0.747335,0.22472,0.0279447,0.59934,0.40066
0.769534,0.20957,0.0208953,0.599389,0.400611
0.787488,0.196193,0.0163195,0.599437,0.400563
0.785398,0.1946,0.0200024,0.599484,0.400516
0.773493,0.198036,0.0284712,0.599524,0.400476
0.784605,0.189641,0.0257545,0.599554,0.400446
0.805085,0.176985,0.0179302,0.599583,0.400417
0.795504,0.179651,0.0248448,0.599614,0.400386
0.815429,0.167606,0.0169655,0.599638,0.400362
0.80864,0.168994,0.0223667,0.599664,0.400336
0.816484,0.162784,0.0207318,0.599684,0.400316
0.815409,0.161007,0.0235832,0.599703,0.400297
0.828613,0.152748,0.0186387,0.599719,0.400281
0.821319,0.154349,0.0243317,0.599736,0.400264
0.816433,0.154281,0.0292862,0.599748,0.400252
0.829125,0.147111,0.0237637,0.599755,0.400245
0.836886,0.141834,0.0212807,0.599765,0.400235
0.834635,0.141035,0.0243294,0.599776,0.400224
0.835429,0.138886,0.0256854,0.599784,0.400216
0.843687,0.133858,0.0224549,0.59979,0.40021
0.847994,0.130463,0.0215431,0.599798,0.400202
0.830438,0.136335,0.0332266,0.599805,0.400195
0.832037,0.134008,0.0339556,0.599805,0.400195
0.834673,0.131425,0.0339019,0.599804,0.400196
0.842501,0.12729,0.0302095,0.599803,0.400197
0.844458,0.125137,0.0304045,0.599805,0.400195
0.844653,0.123641,0.0317062,0.599806,0.400194
0.849743,0.120627,0.02963,0.599806,0.400194
0.867098,0.11366,0.019242,0.599808,0.400192
0.879477,0.107528,0.0129956,0.599816,0.400184
0.881545,0.105684,0.0127711,0.599826,0.400174
0.8846,0.103398,0.0120016,0.599836,0.400164
0.889239,0.100338,0.0104235,0.599845,0.400155
0.888676,0.100006,0.0113179,0.599854,0.400146
0.888417,0.0995188,0.012064,0.599862,0.400138
0.89262,0.0968277,0.0105525,0.599869,0.400131
0.892212,0.0964992,0.0112887,0.599875,0.400125
0.894586,0.0947714,0.0106423,0.599881,0.400119
0.89361,0.094788,0.0116022,0.599887,0.400113
0.894148,0.094043,0.0118095,0.599891,0.400109
0.897411,0.0919942,0.0105946,0.599895,0.400105
0.90097,0.0897687,0.00926085,0.599899,0.400101
0.898687,0.0906232,0.0106899,0.599904,0.400096
0.898854,0.0901646,0.0109811,0.599907,0.400093
0.907403,0.0855724,0.00702451,0.59991,0.40009
0.904336,0.0870808,0.00858283,0.599914,0.400086
0.903818,0.0870527,0.00912968,0.599918,0.400082
0.906829,0.0851475,0.00802334,0.599921,0.400079
0.897538,0.0900688,0.012393,0.599924,0.400076
0.908708,0.0845371,0.00675481,0.599924,0.400076
0.912985,0.0816822,0.00533256,0.599927,0.400073
0.914722,0.0802873,0.00499031,0.599931,0.400069
0.920767,0.0760568,0.00317583,0.599935,0.400065
0.925358,0.0723901,0.00225162,0.59994,0.40006
0.926756,0.0710107,0.00223312,0.599945,0.400055
0.929781,0.068369,0.0018498,0.599949,0.400051
0.929137,0.0686534,0.00221009,0.599953,0.400047
0.928573,0.0688922,0.00253506,0.599956,0.400044
0.923897,0.0722914,0.00381137,0.599959,0.400041
0.918042,0.076216,0.00574247,0.599961,0.400039
0.915862,0.0774322,0.00670631,0.599961,0.400039
0.909423,0.0810542,0.00952319,0.599961,0.400039
0.90739,0.0819531,0.0106568,0.599959,0.400041
0.905987,0.0824973,0.0115158,0.599957,0.400043
0.902178,0.084126,0.0136956,0.599954,0.400046
0.907445,0.0817509,0.0108039,0.599951,0.400049
0.909679,0.0805712,0.00974986,0.599949,0.400051
0.913642,0.0784953,0.00786288,0.599948,0.400052
0.913567,0.0784367,0.00799648,0.599949,0.400051
0.910108,0.0802096,0.00968208,0.599949,0.400051
0.911215,0.079561,0.00922353,0.599948,0.400052
0.921488,0.074256,0.00425598,0.599948,0.400052
0.917639,0.0767038,0.00565722,0.599951,0.400049
0.919096,0.0756653,0.00523824,0.599952,0.400048
0.917728,0.0764,0.00587187,0.599954,0.400046
0.908476,0.0819116,0.00961264,0.599955,0.400045
0.917111,0.0774056,0.00548291,0.599954,0.400046
0.920238,0.0752797,0.00448216,0.599955,0.400045
0.920925,0.0746574,0.00441762,0.599957,0.400043
0.918912,0.0758504,0.0052372,0.599959,0.400041
0.916739,0.0770915,0.00616938,0.59996,0.40004
0.911955,0.0798326,0.00821238,0.59996,0.40004
0.914977,0.0780827,0.00694046,0.599959,0.400041
0.919686,0.075262,0.00505182,0.599959,0.400041
0.916425,0.0772187,0.00635626,0.59996,0.40004
0.905974,0.0842958,0.00973028,0.59996,0.40004
