Sp,Lp,Ip,Sv,Iv
0.876697,0.0942945,0.029009,0.599845,0.400155
0.879594,0.0930695,0.027337,0.599843,0.400157
0.882609,0.0918253,0.0255661,0.599842,0.400158
0.902929,0.0853912,0.0116794,0.599843,0.400157
0.907501,0.0830482,0.00945097,0.599851,0.400149
0.907843,0.0826887,0.00946803,0.59986,0.40014
0.906127,0.0833918,0.0104814,0.599869,0.400131
0.896023,0.0881439,0.0158335,0.599876,0.400124
0.891513,0.0896963,0.0187904,0.599879,0.400121
0.882794,0.0925837,0.024622,0.599879,0.400121
0.858932,0.0996242,0.0414436,0.599877,0.400123
0.859516,0.098871,0.0416134,0.599864,0.400136
0.887131,0.0921675,0.0207012,0.599853,0.400147
0.888186,0.0914482,0.0203659,0.599855,0.400145
0.881998,0.0932788,0.0247233,0.599857,0.400143
0.88964,0.0905221,0.0198384,0.599857,0.400143
0.903899,0.0851875,0.010913,0.599859,0.400141
0.906577,0.0836779,0.0097453,0.599867,0.400133
0.906795,0.0833716,0.00983318,0.599874,0.400126
0.904163,0.0845113,0.0113258,0.599881,0.400119
0.901701,0.0854808,0.0128178,0.599886,0.400114
0.908955,0.0820654,0.00897951,0.59989,0.40011
0.907681,0.0825633,0.00975604,0.599895,0.400105
0.905171,0.0836616,0.0111677,0.5999,0.4001
0.900177,0.0858519,0.0139708,0.599903,0.400097
0.903135,0.0844039,0.012461,0.599905,0.400095
0.89904,0.0860655,0.0148943,0.599907,0.400093
0.912334,0.0804423,0.00722331,0.599907,0.400093
0.90816,0.0826535,0.00918665,0.599912,0.400088
0.903527,0.084875,0.0115982,0.599915,0.400085
0.891858,0.090122,0.0180204,0.599917,0.400083
0.886844,0.0916999,0.0214566,0.599914,0.400086
0.88289,0.092701,0.0244094,0.59991,0.40009
0.874534,0.0969877,0.028478,0.599904,0.400096
