Sp,Lp,Ip,Sv,Iv
0.509677,0.293262,0.197061,0.599057,0.400943
0.511447,0.292311,0.196242,0.599034,0.400966
0.466476,0.298437,0.235087,0.599013,0.400987
0.418362,0.303934,0.277704,0.598971,0.401029
0.443322,0.300014,0.256664,0.598907,0.401093
0.412346,0.302889,0.284764,0.598863,0.401137
0.400331,0.303204,0.296465,0.598806,0.401194
0.425558,0.299375,0.275067,0.598748,0.401252
0.439271,0.296829,0.2639,0.598708,0.401292
0.468009,0.292521,0.23947,0.59868,0.40132
0.471997,0.291233,0.23677,0.598668,0.401332
0.433639,0.295393,0.270968,0.59866,0.40134
0.4455,0.29312,0.261381,0.598631,0.401369
0.472705,0.289055,0.23824,0.598612,0.401388
0.475908,0.287916,0.236175,0.598608,0.401392
0.494794,0.284801,0.220404,0.598606,0.401394
0.486052,0.285338,0.22861,0.598613,0.401387
0.473293,0.286333,0.240374,0.598615,0.401385
0.455275,0.287874,0.256851,0.59861,0.40139
0.463385,0.286145,0.25047,0.598595,0.401405
0.516628,0.279017,0.204355,0.598586,0.401414
0.575141,0.270287,0.154572,0.598605,0.401395
0.577494,0.269566,0.152941,0.598652,0.401348
0.564151,0.271584,0.164265,0.598695,0.401305
0.54445,0.274489,0.181062,0.598727,0.401273
0.593824,0.266501,0.139675,0.598746,0.401254
0.609946,0.263258,0.126796,0.598788,0.401212
0.607681,0.263508,0.128811,0.598833,0.401167
0.626787,0.259551,0.113663,0.598873,0.401127
0.634309,0.257787,0.107904,0.598917,0.401083
0.671314,0.249437,0.0792494,0.598961,0.401039
0.656946,0.25329,0.0897642,0.599017,0.400983
0.671247,0.249587,0.079166,0.599062,0.400938
0.624485,0.262308,0.113207,0.599108,0.400892
0.627126,0.261548,0.111326,0.59913,0.40087
0.601694,0.266945,0.131361,0.59915,0.40085
0.643956,0.258435,0.0976088,0.599156,0.400844
0.607468,0.267056,0.125476,0.599182,0.400818
0.652715,0.257631,0.0896537,0.599189,0.400811
0.627263,0.263984,0.108753,0.599216,0.400784
0.658635,0.256718,0.0846476,0.599229,0.400771
0.639918,0.261543,0.0985388,0.599256,0.400744
0.636219,0.262245,0.101536,0.599271,0.400729
0.644404,0.260119,0.0954768,0.599283,0.400717
0.65419,0.257539,0.088271,0.599298,0.400702
0.669617,0.253395,0.0769885,0.599315,0.400685
0.658244,0.25647,0.0852854,0.599337,0.400663
0.702657,0.244578,0.0527651,0.599352,0.400648
0.727691,0.229984,0.0423254,0.599386,0.400614
0.709648,0.232128,0.0582247,0.599422,0.400578
0.711822,0.225969,0.0622091,0.599445,0.400555
0.711554,0.22069,0.0677557,0.599463,0.400537
0.715193,0.214367,0.0704399,0.599476,0.400524
0.727281,0.205996,0.0667235,0.599486,0.400514
0.716605,0.204057,0.079338,0.599498,0.400502
0.767554,0.187142,0.0453034,0.5995,0.4005
0.769929,0.182891,0.0471803,0.599523,0.400477
0.744998,0.187409,0.0675934,0.599542,0.400458
0.741404,0.184509,0.0740876,0.599548,0.400452
0.721743,0.185246,0.0930111,0.599548,0.400452
0.728966,0.179433,0.0916008,0.599538,0.400462
0.744377,0.172747,0.0828756,0.599529,0.400471
0.72918,0.17232,0.0984997,0.599527,0.400473
0.747377,0.165608,0.087015,0.599515,0.400485
0.747455,0.162352,0.0901924,0.599511,0.400489
0.740386,0.160455,0.0991592,0.599506,0.400494
0.74319,0.156859,0.099951,0.599496,0.400504
0.804377,0.144181,0.0514425,0.599486,0.400514
0.796865,0.143845,0.0592899,0.599507,0.400493
0.857621,0.127915,0.0144639,0.599521,0.400479
0.853311,0.128795,0.0178944,0.59956,0.40044
0.85674,0.125802,0.0174572,0.599593,0.400407
0.859548,0.123179,0.0172724,0.599623,0.400377
0.861529,0.121015,0.0174564,0.599651,0.400349
0.862423,0.119412,0.0181658,0.599675,0.400325
0.851613,0.123006,0.0253812,0.599697,0.400303
0.854027,0.120795,0.0251782,0.599712,0.400288
0.862066,0.116607,0.0213278,0.599726,0.400274
0.870119,0.112317,0.0175648,0.59974,0.40026
0.860517,0.115513,0.0239691,0.599756,0.400244
0.869777,0.111037,0.0191854,0.599766,0.400234
0.875457,0.107781,0.016762,0.599778,0.400222
0.871492,0.108672,0.0198359,0.59979,0.40021
0.873853,0.10687,0.0192761,0.599799,0.400201
0.872696,0.106519,0.0207847,0.599808,0.400192
0.88156,0.102347,0.0160939,0.599814,0.400186
0.900376,0.093545,0.00607909,0.599823,0.400177
0.9097,0.0869885,0.00331117,0.599837,0.400163
0.911435,0.0852084,0.00335635,0.599852,0.400148
0.910251,0.0856695,0.00407971,0.599864,0.400136
0.912662,0.0835376,0.00380034,0.599875,0.400125
0.907328,0.087024,0.00564828,0.599886,0.400114
0.89891,0.092097,0.00899321,0.599894,0.400106
0.901229,0.0903852,0.00838626,0.599899,0.400101
0.897846,0.0918879,0.0102657,0.599904,0.400096
0.885111,0.0980564,0.0168322,0.599907,0.400093
0.876661,0.100976,0.0223629,0.599907,0.400093
0.882527,0.0982832,0.0191894,0.599903,0.400097
0.890055,0.0948727,0.0150723,0.599901,0.400099
0.887052,0.095702,0.0172464,0.599902,0.400098
0.89835,0.0907201,0.01093,0.599901,0.400099
0.899425,0.0898105,0.0107642,0.599904,0.400096
0.89631,0.0910151,0.0126749,0.599908,0.400092
0.894976,0.0912674,0.0137567,0.599909,0.400091
0.879154,0.097903,0.0229428,0.59991,0.40009
0.878701,0.0975186,0.0237804,0.599905,0.400095
0.867288,0.100748,0.0319641,0.5999,0.4001
0.876343,0.0976278,0.0260289,0.599891,0.400109
0.893061,0.0919247,0.0150144,0.599887,0.400113
0.902997,0.0873543,0.00964903,0.599889,0.400111
0.897642,0.089837,0.0125205,0.599894,0.400106
0.898207,0.0892452,0.0125476,0.599897,0.400103
0.911466,0.0828396,0.00569484,0.5999,0.4001
0.908622,0.0843605,0.00701798,0.599907,0.400093
0.90732,0.0848486,0.00783185,0.599912,0.400088
0.907173,0.0846604,0.00816623,0.599916,0.400084
0.900766,0.0879487,0.0112856,0.599919,0.400081
0.898892,0.0885606,0.0125471,0.599921,0.400079
0.896784,0.0892315,0.013984,0.599921,0.400079
0.895565,0.0894601,0.0149745,0.599921,0.400079
0.903065,0.0860385,0.0108963,0.59992,0.40008
0.901224,0.0866898,0.0120858,0.599921,0.400079
0.902646,0.0857895,0.0115646,0.599922,0.400078
0.910088,0.0820669,0.00784472,0.599923,0.400077
0.913249,0.0801138,0.00663736,0.599926,0.400074
0.907128,0.0835451,0.00932713,0.599929,0.400071
0.901006,0.0865093,0.0124848,0.599931,0.400069
0.895943,0.0885694,0.0154878,0.59993,0.40007
0.894421,0.0889217,0.0166575,0.599928,0.400072
0.895029,0.0884167,0.0165539,0.599925,0.400075
0.902564,0.0852282,0.0122077,0.599923,0.400077
0.885644,0.0942129,0.0201429,0.599923,0.400077
