Sp,Lp,Ip,Sv,Iv
0.490107,0.28432,0.225573,0.598418,0.401582
0.505107,0.281717,0.213176,0.598441,0.401559
0.570154,0.272269,0.157577,0.598469,0.401531
0.581466,0.269989,0.148545,0.598528,0.401472
0.587533,0.268604,0.143863,0.598587,0.401413
0.530333,0.27876,0.190907,0.598642,0.401358
0.590272,0.269366,0.140361,0.598663,0.401337
0.660796,0.255922,0.0832823,0.598713,0.401287
0.680897,0.250378,0.0687255,0.598792,0.401208
0.707434,0.242199,0.0503663,0.598871,0.401129
0.684265,0.245123,0.070612,0.598954,0.401046
0.718419,0.228992,0.0525885,0.599016,0.400984
0.688459,0.234021,0.0775197,0.599083,0.400917
0.705758,0.223537,0.0707049,0.599129,0.400871
0.721398,0.213804,0.0647986,0.599173,0.400827
0.69789,0.215421,0.0866894,0.599217,0.400783
0.693105,0.211098,0.0957967,0.599243,0.400757
0.698571,0.204578,0.0968503,0.599262,0.400738
0.729089,0.193267,0.0776441,0.599278,0.400722
0.72295,0.190577,0.086473,0.599303,0.400697
0.721984,0.186681,0.0913355,0.599321,0.400679
0.719403,0.183177,0.0974198,0.599334,0.400666
0.708338,0.181268,0.110394,0.599342,0.400658
0.711113,0.176841,0.112045,0.599342,0.400658
0.775849,0.162744,0.0614062,0.599341,0.400659
0.791203,0.156126,0.0526712,0.59937,0.40063
0.789452,0.153961,0.0565862,0.599401,0.400599
0.767714,0.156706,0.0755801,0.599427,0.400573
0.804414,0.146576,0.0490101,0.599439,0.400561
0.796993,0.146253,0.0567537,0.599466,0.400534
0.798034,0.143674,0.0582926,0.599485,0.400515
0.79054,0.14312,0.06634,0.599502,0.400498
0.797833,0.139326,0.0628408,0.599512,0.400488
0.811952,0.134227,0.0538219,0.599523,0.400477
0.813383,0.131995,0.0546222,0.599538,0.400462
0.794223,0.134457,0.0713197,0.599552,0.400448
0.820085,0.127679,0.0522354,0.599554,0.400446
0.837685,0.122034,0.0402814,0.599567,0.400433
0.839597,0.120126,0.0402771,0.599586,0.400414
0.853083,0.115247,0.0316708,0.599604,0.400396
0.858776,0.112395,0.0288287,0.599624,0.400376
0.843443,0.11625,0.0403075,0.599644,0.400356
0.856755,0.111633,0.0316117,0.599656,0.400344
0.873623,0.105619,0.0207581,0.599671,0.400329
0.873137,0.105025,0.021838,0.599692,0.400308
0.87635,0.103091,0.0205594,0.599709,0.400291
0.869688,0.104887,0.0254251,0.599726,0.400274
0.871927,0.103382,0.0246911,0.599738,0.400262
0.87501,0.101638,0.0233519,0.59975,0.40025
0.871142,0.102304,0.0265542,0.599761,0.400239
0.871524,0.101499,0.0269762,0.599769,0.400231
0.899105,0.0922856,0.00860916,0.599776,0.400224
0.896759,0.0931578,0.0100829,0.599793,0.400207
0.907974,0.0868234,0.00520293,0.599808,0.400192
0.904541,0.0887181,0.00674055,0.599824,0.400176
0.904787,0.0881754,0.00703791,0.599837,0.400163
0.900283,0.0905031,0.00921435,0.599849,0.400151
0.899377,0.0906009,0.0100217,0.599859,0.400141
0.907127,0.0861939,0.00667894,0.599867,0.400133
0.912254,0.0827498,0.00499649,0.599876,0.400124
0.909114,0.0845267,0.00635935,0.599886,0.400114
0.907459,0.0852398,0.00730159,0.599893,0.400107
0.903426,0.0872946,0.00927905,0.5999,0.4001
0.906975,0.0851114,0.00791336,0.599904,0.400096
0.910859,0.0826517,0.00648976,0.599909,0.400091
0.904438,0.0862739,0.00928837,0.599914,0.400086
0.902999,0.0867538,0.0102473,0.599917,0.400083
0.898847,0.0885688,0.0125843,0.599919,0.400081
0.907191,0.084463,0.00834555,0.59992,0.40008
0.895516,0.0906061,0.0138774,0.599923,0.400077
0.895451,0.0902936,0.0142553,0.599922,0.400078
0.900278,0.0878854,0.0118368,0.599921,0.400079
0.895766,0.0897243,0.0145097,0.599922,0.400078
0.901059,0.0871656,0.0117753,0.599921,0.400079
0.902668,0.0861479,0.0111837,0.599922,0.400078
0.90199,0.086232,0.0117782,0.599923,0.400077
0.899975,0.0869375,0.0130877,0.599924,0.400076
0.895514,0.0886729,0.0158135,0.599924,0.400076
0.894741,0.0887168,0.0165424,0.599922,0.400078
0.894862,0.0884072,0.0167308,0.59992,0.40008
0.906271,0.0837399,0.00998924,0.599918,0.400082
0.912551,0.0804042,0.00704521,0.59992,0.40008
0.916701,0.0778318,0.00546675,0.599924,0.400076
0.915451,0.0784453,0.00610328,0.599928,0.400072
0.92196,0.0743415,0.00369876,0.599932,0.400068
0.923407,0.0731274,0.00346549,0.599936,0.400064
0.925505,0.0714425,0.00305232,0.59994,0.40006
0.921582,0.0741528,0.00426498,0.599945,0.400055
0.924778,0.0718448,0.00337764,0.599948,0.400052
0.91617,0.0785102,0.0053199,0.599951,0.400049
