Sp,Lp,Ip,Sv,Iv
0.752774,0.226037,0.0211896,0.599242,0.400758
0.745389,0.229718,0.0248922,0.599305,0.400695
0.736077,0.234204,0.0297191,0.59936,0.40064
0.722643,0.240376,0.0369812,0.599406,0.400594
0.727439,0.237986,0.0345752,0.599443,0.400557
0.744364,0.230045,0.0255902,0.599478,0.400522
0.755207,0.224044,0.0207493,0.599515,0.400485
0.748956,0.22712,0.0239242,0.599551,0.400449
0.743662,0.229542,0.0267964,0.599582,0.400418
0.745226,0.2284,0.0263739,0.599607,0.400393
0.760207,0.220435,0.0193578,0.599631,0.400369
0.773881,0.212106,0.0140126,0.599656,0.400344
0.776871,0.209627,0.0135029,0.599682,0.400318
0.76313,0.218007,0.0188625,0.599706,0.400294
0.742164,0.229736,0.0280994,0.599724,0.400276
0.708172,0.246214,0.0456146,0.599735,0.400265
0.709643,0.245381,0.0449759,0.599734,0.400266
0.715426,0.242847,0.0417269,0.599734,0.400266
0.727357,0.237694,0.0349495,0.599735,0.400265
0.759853,0.222831,0.0173162,0.599741,0.400259
0.751414,0.227394,0.0211914,0.599756,0.400244
0.751083,0.227105,0.0218121,0.599768,0.400232
0.752401,0.225921,0.0216778,0.599778,0.400222
0.73813,0.233395,0.0284751,0.599787,0.400213
0.736154,0.234011,0.0298354,0.599791,0.400209
0.735655,0.233911,0.0304336,0.599794,0.400206
0.733205,0.234757,0.0320376,0.599797,0.400203
0.7239,0.238795,0.0373047,0.599798,0.400202
0.699813,0.248967,0.0512199,0.599796,0.400204
0.712245,0.244164,0.0435908,0.599785,0.400215
0.72873,0.237301,0.0339693,0.599781,0.400219
0.710526,0.24528,0.0441941,0.599782,0.400218
0.726627,0.238599,0.034774,0.599778,0.400222
0.728803,0.237311,0.0338853,0.599779,0.400221
0.735085,0.234143,0.0307716,0.599781,0.400219
0.727627,0.237372,0.0350009,0.599784,0.400216
0.723382,0.238985,0.0376328,0.599785,0.400215
0.719236,0.240508,0.040256,0.599784,0.400216
0.712686,0.242989,0.0443251,0.599781,0.400219
0.709935,0.243849,0.0462156,0.599776,0.400224
0.707464,0.244587,0.0479494,0.599771,0.400229
0.720105,0.23959,0.0403049,0.599765,0.400235
0.715781,0.241151,0.0430683,0.599765,0.400235
0.722141,0.238381,0.039478,0.599762,0.400238
0.728483,0.235492,0.0360255,0.599762,0.400238
0.718966,0.23942,0.0416139,0.599765,0.400235
0.729226,0.235024,0.0357496,0.599763,0.400237
0.747912,0.221951,0.0301363,0.599765,0.400235
0.764006,0.210109,0.0258851,0.599771,0.400229
0.779331,0.198712,0.0219566,0.599778,0.400222
0.769196,0.200562,0.0302427,0.599787,0.400213
0.77454,0.194397,0.0310624,0.59979,0.40021
0.76759,0.193696,0.0387133,0.599793,0.400207
0.747361,0.197387,0.0552522,0.59979,0.40021
0.735795,0.196501,0.0677049,0.599778,0.400222
0.733535,0.19256,0.0739047,0.59976,0.40024
0.716217,0.192199,0.0915845,0.599739,0.400261
0.692069,0.197756,0.110175,0.59971,0.40029
0.702555,0.196559,0.100887,0.599673,0.400327
0.622589,0.212329,0.165082,0.599646,0.400354
0.71093,0.200964,0.0881057,0.599582,0.400418
0.680972,0.207973,0.111056,0.599571,0.400429
0.724786,0.200478,0.0747363,0.599547,0.400453
0.732971,0.193738,0.0732905,0.599548,0.400452
0.754915,0.183965,0.0611205,0.599549,0.400451
0.743137,0.18307,0.073793,0.599557,0.400443
0.75453,0.17632,0.0691501,0.599557,0.400443
0.751441,0.173186,0.0753727,0.59956,0.40044
0.73725,0.17243,0.0903196,0.599559,0.400441
0.783315,0.159945,0.0567395,0.599549,0.400451
0.788858,0.15576,0.055382,0.59956,0.40044
0.790184,0.152788,0.0570281,0.599571,0.400429
0.811816,0.144985,0.0431985,0.59958,0.40042
0.829753,0.137679,0.0325681,0.599596,0.400404
0.835265,0.133995,0.0307401,0.599617,0.400383
0.81415,0.139523,0.0463266,0.599637,0.400363
0.797023,0.142032,0.0609442,0.599645,0.400355
0.789018,0.141553,0.0694291,0.599644,0.400356
0.804877,0.13618,0.0589425,0.599638,0.400362
0.809822,0.133104,0.0570738,0.599639,0.400361
0.791485,0.135214,0.0733005,0.599641,0.400359
0.824552,0.127179,0.0482688,0.599633,0.400367
0.845068,0.120641,0.034291,0.599641,0.400359
0.840516,0.120672,0.0388122,0.599656,0.400344
0.821951,0.124356,0.0536926,0.599667,0.400333
0.813425,0.124646,0.0619291,0.599668,0.400332
0.798134,0.125996,0.0758703,0.599664,0.400336
0.779586,0.127331,0.0930833,0.599652,0.400348
0.799166,0.122707,0.0781268,0.599631,0.400369
0.792941,0.122067,0.0849925,0.599621,0.400379
0.816995,0.11691,0.0660957,0.599608,0.400392
0.820304,0.114981,0.0647145,0.599608,0.400392
0.785508,0.119804,0.0946887,0.599608,0.400392
0.815109,0.114326,0.0705657,0.599591,0.400409
0.836746,0.109542,0.0537118,0.599589,0.400411
0.874145,0.101188,0.0246673,0.599598,0.400402
0.873748,0.100675,0.0255771,0.599623,0.400377
0.866304,0.102428,0.0312675,0.599646,0.400354
0.86229,0.102861,0.0348494,0.599662,0.400338
0.85147,0.104962,0.0435681,0.599675,0.400325
0.841679,0.106329,0.0519918,0.599682,0.400318
0.826185,0.108473,0.0653428,0.599682,0.400318
0.851515,0.103248,0.0452375,0.599675,0.400325
0.852321,0.102311,0.045368,0.59968,0.40032
0.87396,0.0969861,0.0290542,0.599685,0.400315
0.858856,0.100787,0.0403572,0.599699,0.400301
0.852942,0.101485,0.045573,0.599705,0.400295
0.83463,0.104633,0.0607368,0.599707,0.400293
0.831096,0.104368,0.0645354,0.5997,0.4003
0.820052,0.105286,0.0746624,0.599691,0.400309
0.818916,0.104505,0.076578,0.599677,0.400323
0.808097,0.105102,0.0868012,0.599664,0.400336
0.825127,0.101967,0.0729057,0.599645,0.400355
0.78918,0.106307,0.104513,0.599637,0.400363
0.760704,0.108296,0.130999,0.599611,0.400389
0.756993,0.107348,0.135659,0.599571,0.400429
0.775098,0.104522,0.12038,0.599533,0.400467
0.74363,0.106394,0.149976,0.599507,0.400493
0.788854,0.10158,0.109565,0.599467,0.400533
0.794234,0.100118,0.105648,0.599454,0.400546
0.763191,0.102425,0.134384,0.599445,0.400555
0.805875,0.0978075,0.0963173,0.59942,0.40058
0.766013,0.101398,0.132589,0.599421,0.400579
0.765506,0.100436,0.134058,0.599399,0.400601
0.748955,0.100825,0.15022,0.599379,0.400621
0.780499,0.0974341,0.122067,0.599351,0.400649
0.829061,0.0924029,0.0785358,0.599343,0.400657
0.816707,0.0934806,0.0898129,0.599361,0.400639
0.822004,0.0923687,0.0856269,0.599371,0.400629
0.845081,0.0892662,0.0656523,0.599383,0.400617
0.836564,0.0901739,0.0732617,0.599405,0.400595
0.812231,0.092954,0.0948147,0.599421,0.400579
0.821348,0.0914762,0.0871758,0.599422,0.400578
0.762117,0.0976408,0.140242,0.599427,0.400573
0.734022,0.0989202,0.167058,0.599401,0.400599
0.743439,0.0972634,0.159298,0.59936,0.40064
0.773553,0.09428,0.132167,0.599329,0.400671
0.850798,0.0875029,0.0616991,0.599317,0.400683
0.845303,0.088097,0.0666003,0.599348,0.400652
0.867312,0.0848538,0.0478339,0.599373,0.400627
0.876946,0.0830963,0.0399582,0.599407,0.400593
0.86819,0.0848405,0.0469692,0.599443,0.400557
0.914779,0.0764969,0.00872356,0.59947,0.40053
0.909322,0.0792766,0.0114017,0.599518,0.400482
0.905231,0.0811036,0.0136658,0.599559,0.400441
0.901323,0.0826767,0.016,0.599595,0.400405
0.902123,0.0823013,0.0155759,0.599626,0.400374
0.903852,0.0815692,0.0145788,0.599654,0.400346
0.907668,0.0799888,0.0123431,0.59968,0.40032
0.906155,0.0806145,0.0132309,0.599705,0.400295
0.900759,0.082848,0.016393,0.599726,0.400274
0.892863,0.0874024,0.0197348,0.599744,0.400256
